"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","TourneyRound","WTeamName","LTeamName","WSeed_num","WRegion","LSeed_num","LRegion","WConf","LConf"
2017,152,1314,77,1332,76,"N",0,25,68,8,21,19,27,17,26,16,11,7,3,22,22,58,7,26,25,28,12,31,7,16,5,7,20,"Final Four","North Carolina","Oregon",1,"West",3,"South","Atlantic Coast Conference","Pacific-12 Conference"
2017,154,1314,71,1211,65,"N",0,26,73,4,27,15,26,15,31,15,4,7,8,22,20,59,8,19,17,26,12,37,11,14,2,5,22,"National Championship","North Carolina","Gonzaga",1,"West",1,"Midwest","Atlantic Coast Conference","West Coast Conference"
2018,134,1347,71,1254,61,"N",0,28,59,6,17,9,13,8,30,17,15,6,2,23,19,50,7,26,16,23,6,26,13,15,3,0,19,"Play-In","Radford","LIU Brooklyn",16,"East",16,"East","Big South Conference","Northeast Conference"
2018,134,1382,65,1417,58,"N",0,23,60,4,19,15,21,7,24,7,6,11,0,14,21,50,10,30,6,10,7,34,13,20,1,6,18,"Play-In","St Bonaventure","UCLA",11,"East",11,"East","Atlantic 10 Conference","Pacific-12 Conference"
2018,135,1393,60,1113,56,"N",0,20,49,7,20,13,23,10,27,10,11,5,2,16,21,52,11,32,3,10,8,26,19,11,5,3,19,"Play-In","Syracuse","Arizona St",11,"Midwest",11,"Midwest","Atlantic Coast Conference","Pacific-12 Conference"
2018,135,1411,64,1300,46,"N",0,21,57,6,24,16,19,13,28,9,14,7,8,12,21,69,0,14,4,6,20,23,10,15,5,2,18,"Play-In","TX Southern","NC Central",16,"West",16,"West","Southwest Athletic Conference","Mid-Eastern Athletic Conference"
2018,136,1104,86,1439,83,"N",0,30,50,8,18,18,27,10,16,19,17,3,3,18,30,54,9,18,14,20,10,12,14,14,7,1,22,"Round of 64","Alabama","Virginia Tech",9,"East",8,"East","Southeastern Conference","Atlantic Coast Conference"
2018,136,1138,89,1112,68,"N",0,34,62,15,30,6,7,8,24,13,10,4,2,15,29,64,2,18,8,11,12,19,13,9,4,3,11,"Round of 64","Buffalo","Arizona",13,"South",4,"South","Mid-American Conference","Pacific-12 Conference"
2018,136,1181,89,1233,67,"N",0,36,67,13,30,4,8,14,25,24,12,5,2,12,26,60,5,24,10,14,10,19,16,10,5,2,16,"Round of 64","Duke","Iona",2,"Midwest",15,"Midwest","Atlantic Coast Conference","Metro Atlantic Athletic Conference"
2018,136,1196,77,1382,62,"N",0,27,65,10,32,13,18,9,26,19,9,11,4,21,17,48,3,19,25,34,6,33,10,18,6,3,19,"Round of 64","Florida","St Bonaventure",6,"East",11,"East","Southeastern Conference","Atlantic 10 Conference"
2018,136,1211,68,1422,64,"N",0,25,59,5,23,13,25,10,27,7,10,5,2,14,28,67,3,22,5,10,13,28,7,13,4,1,22,"Round of 64","Gonzaga","UNC Greensboro",4,"West",13,"West","West Coast Conference","Southern Conference"
2018,136,1222,67,1361,65,"N",0,22,59,5,13,18,24,7,32,5,7,3,1,25,20,54,4,16,21,35,11,33,11,12,4,5,19,"Round of 64","Houston","San Diego St",6,"West",11,"West","American Athletic Conference","Mountain West Conference"
2018,136,1242,76,1335,60,"N",0,27,61,7,17,15,17,8,33,11,8,8,6,14,22,56,11,29,5,14,5,28,16,11,4,2,13,"Round of 64","Kansas","Penn",1,"Midwest",16,"Midwest","Big 12 Conference","Ivy League"
2018,136,1246,78,1172,73,"N",0,26,51,0,6,26,32,6,30,11,10,6,3,19,24,61,11,33,14,17,8,20,12,9,2,2,22,"Round of 64","Kentucky","Davidson",5,"South",12,"South","Southeastern Conference","Atlantic 10 Conference"
2018,136,1260,64,1274,62,"N",0,26,55,8,21,4,9,8,19,19,10,6,3,14,25,49,4,9,8,13,9,24,11,16,7,7,13,"Round of 64","Loyola-Chicago","Miami FL",11,"South",6,"South","Missouri Valley Conference","Atlantic Coast Conference"
2018,136,1276,61,1285,47,"N",0,21,47,5,16,14,22,5,31,11,14,4,3,14,18,56,3,15,8,11,8,25,7,12,7,2,21,"Round of 64","Michigan","Montana",3,"West",14,"West","Big Ten Conference","Big Sky Conference"
2018,136,1326,81,1355,73,"N",0,27,72,12,40,15,19,15,32,15,9,10,2,15,24,63,13,31,12,14,8,31,8,13,3,2,15,"Round of 64","Ohio St","S Dakota St",5,"West",12,"West","Big Ten Conference","Summit League"
2018,136,1348,83,1328,78,"N",1,30,77,11,28,12,20,15,26,16,6,4,5,17,29,69,4,20,16,24,17,37,12,14,4,5,18,"Round of 64","Rhode Island","Oklahoma",7,"Midwest",10,"Midwest","Atlantic 10 Conference","Big 12 Conference"
2018,136,1371,94,1301,83,"N",0,28,58,7,21,31,39,11,29,12,7,6,2,23,28,61,11,30,16,27,11,23,14,10,4,0,30,"Round of 64","Seton Hall","NC State",8,"Midwest",9,"Midwest","Big East Conference","Atlantic Coast Conference"
2018,136,1397,73,1460,47,"N",0,27,60,5,18,14,16,13,31,13,12,6,6,17,19,60,4,21,5,9,11,21,9,13,5,2,17,"Round of 64","Tennessee","Wright St",3,"South",14,"South","Southeastern Conference","Horizon League"
2018,136,1403,70,1372,60,"N",0,25,54,4,16,16,24,9,32,14,13,5,6,21,18,47,5,14,19,28,5,26,9,13,10,3,23,"Round of 64","Texas Tech","SF Austin",3,"East",14,"East","Big 12 Conference","Southland Conference"
2018,136,1437,87,1347,61,"N",0,31,52,14,27,11,14,7,27,20,13,7,5,16,20,59,8,24,13,16,14,17,10,13,6,3,17,"Round of 64","Villanova","Radford",1,"East",16,"East","Big East Conference","Big South Conference"
2018,137,1120,62,1158,58,"N",0,21,59,5,24,15,32,12,24,10,12,10,4,18,23,51,5,22,7,14,6,34,10,21,6,0,23,"Round of 64","Auburn","Col Charleston",4,"Midwest",13,"Midwest","Southeastern Conference","Colonial Athletic Association"
2018,137,1139,79,1116,62,"N",0,29,59,11,26,10,12,11,34,15,14,5,0,20,20,56,4,18,18,23,5,20,9,7,6,6,14,"Round of 64","Butler","Arkansas",10,"East",7,"East","Big East Conference","Southeastern Conference"
2018,137,1153,68,1209,53,"N",0,24,62,9,30,11,14,20,26,14,8,7,3,10,21,53,8,27,3,3,6,20,3,9,6,5,15,"Round of 64","Cincinnati","Georgia St",2,"South",15,"South","American Athletic Conference","Sun Belt Conference"
2018,137,1155,79,1308,68,"N",0,33,59,6,14,7,9,3,28,11,8,6,4,18,24,62,9,25,11,17,8,25,16,11,3,1,13,"Round of 64","Clemson","New Mexico St",5,"Midwest",12,"Midwest","Atlantic Coast Conference","Western Athletic Conference"
2018,137,1199,67,1281,54,"N",0,21,49,7,15,18,31,5,30,18,11,9,6,18,16,49,8,24,14,21,6,30,8,16,5,4,21,"Round of 64","Florida St","Missouri",9,"West",8,"West","Atlantic Coast Conference","Southeastern Conference"
2018,137,1243,69,1166,59,"N",0,23,50,9,19,14,25,7,28,12,11,6,5,11,23,68,9,34,4,5,17,28,12,13,6,3,21,"Round of 64","Kansas St","Creighton",9,"South",8,"South","Big 12 Conference","Big East Conference"
2018,137,1267,81,1455,75,"N",0,28,60,9,23,16,22,7,23,11,9,12,4,15,27,65,8,29,13,17,16,28,17,15,4,1,18,"Round of 64","Marshall","Wichita St",13,"East",4,"East","Conference USA","American Athletic Conference"
2018,137,1277,82,1137,78,"N",0,31,58,5,17,15,22,11,29,21,10,4,6,22,23,55,11,20,21,28,7,21,13,8,3,1,23,"Round of 64","Michigan St","Bucknell",3,"Midwest",14,"Midwest","Big Ten Conference","Patriot League"
2018,137,1305,87,1400,83,"N",1,32,63,11,29,12,20,5,29,18,7,2,6,17,31,67,11,24,10,18,12,30,12,9,4,4,16,"Round of 64","Nevada","Texas",7,"South",10,"South","Mountain West Conference","Big 12 Conference"
2018,137,1314,84,1252,66,"N",0,31,60,9,22,13,18,10,37,19,18,8,2,17,23,64,7,28,13,15,6,23,14,13,9,2,18,"Round of 64","North Carolina","Lipscomb",2,"West",15,"West","Atlantic Coast Conference","Atlantic Sun Conference"
2018,137,1345,74,1168,48,"N",0,23,59,9,22,19,27,12,32,10,9,5,4,18,18,50,4,18,8,16,5,29,7,17,3,5,24,"Round of 64","Purdue","CS Fullerton",2,"East",15,"East","Big Ten Conference","Big West Conference"
2018,137,1393,57,1395,52,"N",0,21,57,3,14,12,15,12,25,8,7,6,5,18,19,48,3,17,11,17,8,26,14,13,3,4,16,"Round of 64","Syracuse","TCU",11,"Midwest",6,"Midwest","Atlantic Coast Conference","Big 12 Conference"
2018,137,1401,73,1344,69,"N",0,26,52,6,16,15,26,11,33,13,14,2,8,13,27,62,6,20,9,12,5,21,17,6,5,0,23,"Round of 64","Texas A&M","Providence",7,"West",10,"West","Southeastern Conference","Big East Conference"
2018,137,1420,74,1438,54,"N",0,26,48,12,24,10,14,4,29,16,12,2,0,13,23,56,4,22,4,8,5,17,5,7,8,1,16,"Round of 64","UMBC","Virginia",16,"South",1,"South","America East Conference","Atlantic Coast Conference"
2018,137,1452,85,1293,68,"N",0,32,62,4,11,17,24,14,19,18,8,9,4,23,21,51,7,23,19,23,14,22,12,16,5,6,23,"Round of 64","West Virginia","Murray St",5,"East",12,"East","Big 12 Conference","Ohio Valley Conference"
2018,137,1462,102,1411,83,"N",0,35,64,11,24,21,32,10,32,19,13,6,10,22,26,65,8,25,23,27,9,22,12,11,10,3,21,"Round of 64","Xavier","TX Southern",1,"West",16,"West","Big East Conference","Southwest Athletic Conference"
2018,138,1181,87,1348,62,"N",0,29,51,10,21,19,24,9,27,20,14,5,1,15,25,63,7,19,5,13,13,16,15,13,5,2,19,"Round of 32","Duke","Rhode Island",2,"Midwest",7,"Midwest","Atlantic Coast Conference","Atlantic 10 Conference"
2018,138,1211,90,1326,84,"N",0,31,58,9,22,19,31,13,26,15,13,5,4,22,30,66,11,26,13,16,8,17,12,12,6,2,24,"Round of 32","Gonzaga","Ohio St",4,"West",5,"West","West Coast Conference","Big Ten Conference"
2018,138,1242,83,1371,79,"N",0,28,56,9,21,18,26,9,23,18,11,7,3,16,29,64,10,24,11,16,15,24,9,15,3,3,24,"Round of 32","Kansas","Seton Hall",1,"Midwest",8,"Midwest","Big 12 Conference","Big East Conference"
2018,138,1246,95,1138,75,"N",0,36,64,7,15,16,23,13,29,16,13,6,4,20,26,67,7,31,16,22,14,16,8,10,4,1,21,"Round of 32","Kentucky","Buffalo",5,"South",13,"South","Southeastern Conference","Mid-American Conference"
2018,138,1260,63,1397,62,"N",0,22,44,8,20,11,16,5,22,17,10,3,1,13,25,55,9,25,3,6,6,18,15,7,8,2,17,"Round of 32","Loyola-Chicago","Tennessee",11,"South",3,"South","Missouri Valley Conference","Southeastern Conference"
2018,138,1276,64,1222,63,"N",0,21,59,8,30,14,20,10,28,13,7,4,5,22,20,54,7,18,16,22,10,31,8,10,3,2,19,"Round of 32","Michigan","Houston",3,"West",6,"West","Big Ten Conference","American Athletic Conference"
2018,138,1403,69,1196,66,"N",0,28,63,6,15,7,14,13,26,17,8,4,5,14,25,63,6,22,10,15,13,26,11,11,5,9,18,"Round of 32","Texas Tech","Florida",3,"East",6,"East","Big 12 Conference","Southeastern Conference"
2018,138,1437,81,1104,58,"N",0,25,63,17,41,14,16,13,22,18,10,6,5,21,20,48,4,16,14,23,9,24,13,15,7,3,13,"Round of 32","Villanova","Alabama",1,"East",9,"East","Big East Conference","Southeastern Conference"
2018,139,1155,84,1120,53,"N",0,29,61,10,26,16,23,9,41,19,7,4,6,16,17,66,7,32,12,15,7,25,9,6,4,3,19,"Round of 32","Clemson","Auburn",5,"Midwest",4,"Midwest","Atlantic Coast Conference","Southeastern Conference"
2018,139,1199,75,1462,70,"N",0,24,55,8,23,19,22,10,22,7,14,10,4,23,23,49,5,13,19,30,12,21,11,18,6,2,22,"Round of 32","Florida St","Xavier",9,"West",1,"West","Atlantic Coast Conference","Big East Conference"
2018,139,1243,50,1420,43,"N",0,18,44,1,12,13,18,5,30,4,18,13,2,17,14,47,6,22,9,18,6,22,6,17,11,2,17,"Round of 32","Kansas St","UMBC",9,"South",16,"South","Big 12 Conference","America East Conference"
2018,139,1305,75,1153,73,"N",0,30,61,6,18,9,16,8,25,13,2,5,0,15,27,66,5,17,14,17,15,29,13,7,1,3,16,"Round of 32","Nevada","Cincinnati",7,"South",2,"South","Mountain West Conference","American Athletic Conference"
2018,139,1345,76,1139,73,"N",0,26,52,11,24,13,18,11,19,12,10,3,3,15,27,55,6,20,13,14,9,19,12,8,5,3,20,"Round of 32","Purdue","Butler",2,"East",10,"East","Big Ten Conference","Big East Conference"
2018,139,1393,55,1277,53,"N",0,15,42,1,8,24,31,7,23,3,12,5,6,20,17,66,8,37,11,16,29,22,11,14,4,2,22,"Round of 32","Syracuse","Michigan St",11,"Midwest",3,"Midwest","Atlantic Coast Conference","Big Ten Conference"
2018,139,1401,86,1314,65,"N",0,31,60,10,24,14,21,7,43,17,14,5,8,13,26,78,6,31,7,7,9,27,17,6,7,0,20,"Round of 32","Texas A&M","North Carolina",7,"West",2,"West","Southeastern Conference","Atlantic Coast Conference"
2018,139,1452,94,1267,71,"N",0,33,66,12,25,16,18,15,25,19,16,9,4,22,22,56,12,26,15,21,10,14,18,18,8,3,16,"Round of 32","West Virginia","Marshall",5,"East",13,"East","Big 12 Conference","Conference USA"
2018,143,1199,75,1211,60,"N",0,27,58,6,20,15,22,10,30,19,13,8,9,22,20,59,5,20,15,24,14,28,7,13,5,2,16,"Sweet Sixteen","Florida St","Gonzaga",9,"West",4,"West","Atlantic Coast Conference","West Coast Conference"
2018,143,1243,61,1246,58,"N",0,19,54,9,22,14,22,11,18,12,10,11,2,30,16,42,3,12,23,37,11,27,6,15,5,3,21,"Sweet Sixteen","Kansas St","Kentucky",9,"South",5,"South","Big 12 Conference","Southeastern Conference"
2018,143,1260,69,1305,68,"N",0,29,52,5,13,6,8,6,26,15,16,6,1,13,24,58,7,27,13,14,7,17,8,10,10,5,13,"Sweet Sixteen","Loyola-Chicago","Nevada",11,"South",7,"South","Missouri Valley Conference","Mountain West Conference"
2018,143,1276,99,1401,72,"N",0,39,63,14,24,7,8,4,24,21,7,12,0,15,32,67,3,15,5,10,12,21,13,14,4,4,12,"Sweet Sixteen","Michigan","Texas A&M",3,"West",7,"West","Big Ten Conference","Southeastern Conference"
2018,144,1181,69,1393,65,"N",0,22,56,5,26,20,28,16,17,13,7,8,2,16,25,51,4,13,11,17,14,23,12,16,3,1,19,"Sweet Sixteen","Duke","Syracuse",2,"Midwest",11,"Midwest","Atlantic Coast Conference","Atlantic Coast Conference"
2018,144,1242,80,1155,76,"N",0,28,60,10,22,14,22,12,26,14,13,4,5,22,28,65,6,20,14,19,14,25,11,12,6,4,18,"Sweet Sixteen","Kansas","Clemson",1,"Midwest",5,"Midwest","Big 12 Conference","Atlantic Coast Conference"
2018,144,1403,78,1345,65,"N",0,28,59,5,17,17,18,11,23,15,11,5,5,12,26,58,7,18,6,6,9,21,8,17,5,2,19,"Sweet Sixteen","Texas Tech","Purdue",3,"East",2,"East","Big 12 Conference","Big Ten Conference"
2018,144,1437,90,1452,78,"N",0,27,54,13,24,23,27,7,29,16,16,5,5,20,27,70,7,28,17,23,16,23,12,12,10,5,28,"Sweet Sixteen","Villanova","West Virginia",1,"East",5,"East","Big East Conference","Big 12 Conference"
2018,145,1260,78,1243,62,"N",0,27,47,9,18,15,18,4,32,17,15,2,2,15,23,66,6,26,10,12,11,17,9,6,7,2,19,"Elite Eight","Loyola-Chicago","Kansas St",11,"South",9,"South","Missouri Valley Conference","Big 12 Conference"
2018,145,1276,58,1199,54,"N",0,19,49,4,22,16,24,9,25,8,11,6,4,16,16,51,4,17,18,20,10,26,6,15,6,7,23,"Elite Eight","Michigan","Florida St",3,"West",9,"West","Big Ten Conference","Atlantic Coast Conference"
2018,146,1242,85,1181,81,"N",1,30,69,13,36,12,15,17,30,20,18,5,3,14,30,70,7,29,14,18,10,22,13,11,9,3,16,"Elite Eight","Kansas","Duke",1,"Midwest",2,"Midwest","Big 12 Conference","Atlantic Coast Conference"
2018,146,1437,71,1403,59,"N",0,19,57,4,24,29,35,20,31,7,12,6,4,17,20,60,5,20,14,18,11,22,7,9,4,1,23,"Elite Eight","Villanova","Texas Tech",1,"East",3,"East","Big East Conference","Big 12 Conference"
2018,152,1276,69,1260,57,"N",0,25,59,7,28,12,18,11,25,8,11,10,2,11,22,51,1,10,12,14,6,26,6,17,5,1,17,"Final Four","Michigan","Loyola-Chicago",3,"West",11,"South","Big Ten Conference","Missouri Valley Conference"
2018,152,1437,95,1242,79,"N",0,36,65,18,40,5,7,7,26,20,10,3,5,14,28,62,7,21,16,20,10,23,8,9,5,1,12,"Final Four","Villanova","Kansas",1,"East",1,"Midwest","Big East Conference","Big 12 Conference"
2018,154,1437,79,1276,62,"N",0,27,57,10,27,15,20,12,26,7,12,5,3,18,24,55,3,23,11,18,6,21,6,10,6,1,20,"National Championship","Villanova","Michigan",1,"East",3,"West","Big East Conference","Big Ten Conference"
2019,134,1125,81,1396,70,"N",0,28,53,9,23,16,21,3,30,15,11,6,4,12,28,71,7,22,7,13,15,24,13,11,7,1,22,"Play-In","Belmont","Temple",11,"East",11,"East","Ohio Valley Conference","American Athletic Conference"
2019,134,1192,82,1341,76,"N",0,30,55,9,21,13,19,13,27,12,17,1,8,10,28,64,15,28,5,7,10,17,17,12,9,1,19,"Play-In","F Dickinson","Prairie View",16,"Midwest",16,"Midwest","Northeast Conference","Southwest Athletic Conference"
2019,135,1113,74,1385,65,"N",0,22,49,5,12,25,33,6,36,12,21,5,2,18,22,69,8,31,13,23,16,27,9,16,11,1,22,"Play-In","Arizona St","St John's",11,"Midwest",11,"Midwest","Pacific-12 Conference","Big East Conference"
2019,135,1295,78,1300,74,"N",0,25,52,9,20,19,24,8,21,12,6,0,3,14,24,57,9,21,17,21,15,23,17,9,0,2,20,"Play-In","N Dakota St","NC Central",16,"East",16,"East","Summit League","Mid-Eastern Athletic Conference"
2019,136,1120,78,1308,77,"N",0,26,57,12,31,14,21,6,18,13,10,9,2,24,25,51,7,25,20,27,11,28,14,16,6,2,19,"Round of 64","Auburn","New Mexico St",5,"South",12,"South","Southeastern Conference","Western Athletic Conference"
2019,136,1124,78,1393,69,"N",0,28,52,16,34,6,9,9,22,20,12,7,4,17,21,51,12,29,15,18,11,17,12,13,5,4,14,"Round of 64","Baylor","Syracuse",9,"Midwest",8,"Midwest","Big 12 Conference","Atlantic Coast Conference"
2019,136,1196,70,1305,61,"N",0,24,53,5,18,17,22,10,21,10,11,8,5,19,19,55,5,24,18,25,19,21,4,14,7,5,21,"Round of 64","Florida","Nevada",10,"Midwest",7,"Midwest","Southeastern Conference","Mountain West Conference"
2019,136,1199,76,1436,69,"N",0,21,55,3,12,31,37,12,27,6,7,9,4,18,23,53,16,32,7,13,7,26,9,16,2,3,27,"Round of 64","Florida St","Vermont",4,"Midwest",13,"Midwest","Atlantic Coast Conference","America East Conference"
2019,136,1211,87,1192,49,"N",0,34,64,9,21,10,16,15,32,22,11,9,6,20,15,50,6,21,13,23,10,20,8,17,7,4,14,"Round of 64","Gonzaga","F Dickinson",1,"Midwest",16,"Midwest","West Coast Conference","Northeast Conference"
2019,136,1242,87,1318,53,"N",0,34,61,8,22,11,12,10,35,12,12,6,4,19,16,57,6,28,15,20,9,18,7,10,8,3,12,"Round of 64","Kansas","Northeastern",4,"South",13,"South","Big 12 Conference","Colonial Athletic Association"
2019,136,1246,79,1101,44,"N",0,30,56,4,14,15,19,14,30,10,12,5,1,18,17,53,5,23,5,10,3,14,9,10,9,3,16,"Round of 64","Kentucky","Abilene Chr",2,"South",15,"South","Southeastern Conference","Southland Conference"
2019,136,1261,79,1463,74,"N",0,28,61,4,17,19,28,12,34,12,11,7,6,11,27,72,8,37,12,15,12,26,8,9,5,5,16,"Round of 64","LSU","Yale",3,"East",14,"East","Southeastern Conference","Ivy League"
2019,136,1268,79,1125,77,"N",0,30,69,6,22,13,20,15,26,12,5,3,4,18,27,65,9,28,14,20,10,27,14,5,2,4,16,"Round of 64","Maryland","Belmont",6,"East",11,"East","Big Ten Conference","Ohio Valley Conference"
2019,136,1276,74,1285,55,"N",0,25,51,5,17,19,24,6,33,15,12,6,1,14,20,60,6,24,9,13,8,22,10,10,8,3,19,"Round of 64","Michigan","Montana",2,"Midwest",15,"Midwest","Big Ten Conference","Big Sky Conference"
2019,136,1277,76,1133,65,"N",0,23,54,5,19,25,26,8,28,9,9,3,5,18,22,52,9,21,12,18,3,23,12,10,3,3,22,"Round of 64","Michigan St","Bradley",2,"East",15,"East","Big Ten Conference","Missouri Valley Conference"
2019,136,1278,86,1257,76,"N",0,29,58,11,27,17,26,11,24,10,5,2,3,15,26,59,9,26,15,17,9,26,16,5,2,0,22,"Round of 64","Minnesota","Louisville",10,"East",7,"East","Big Ten Conference","Atlantic Coast Conference"
2019,136,1293,83,1266,64,"N",0,30,56,9,18,14,24,8,34,23,12,6,5,14,24,74,8,31,8,12,19,25,6,12,9,5,20,"Round of 64","Murray St","Marquette",12,"Midwest",5,"Midwest","Ohio Valley Conference","Big East Conference"
2019,136,1345,61,1330,48,"N",0,20,53,9,30,12,18,9,36,12,11,4,2,12,18,67,6,25,6,6,13,28,4,9,7,5,20,"Round of 64","Purdue","Old Dominion",3,"West",14,"West","Big Ten Conference","Conference USA"
2019,136,1437,61,1388,57,"N",0,24,49,8,20,5,9,5,24,11,7,3,3,7,23,55,8,22,3,6,10,23,9,8,3,3,13,"Round of 64","Villanova","St Mary's CA",6,"West",11,"West","Big East Conference","West Coast Conference"
2019,136,1459,84,1371,68,"N",0,26,54,13,28,19,23,6,20,11,9,3,4,14,25,62,9,27,9,15,11,21,12,13,4,3,19,"Round of 64","Wofford","Seton Hall",7,"South",10,"South","Southern Conference","Big East Conference"
2019,137,1138,91,1113,74,"N",0,31,60,10,27,19,26,13,29,15,15,7,1,20,26,60,3,22,19,20,6,20,12,11,9,4,22,"Round of 64","Buffalo","Arizona St",6,"Midwest",11,"Midwest","Mid-American Conference","Pacific-12 Conference"
2019,137,1181,85,1295,62,"N",0,33,65,8,19,11,17,8,30,14,6,6,7,14,21,58,8,29,12,14,6,28,7,13,1,2,17,"Round of 64","Duke","N Dakota St",1,"East",16,"East","Atlantic Coast Conference","Summit League"
2019,137,1222,84,1209,55,"N",0,33,64,8,29,10,13,13,38,22,11,3,5,14,18,60,6,23,13,17,7,20,5,7,6,1,11,"Round of 64","Houston","Georgia St",3,"South",14,"South","American Athletic Conference","Sun Belt Conference"
2019,137,1234,79,1153,72,"N",0,29,53,11,22,10,16,7,26,15,14,1,1,15,28,65,6,27,10,14,12,20,9,7,4,2,18,"Round of 64","Iowa","Cincinnati",10,"West",7,"West","Big Ten Conference","American Athletic Conference"
2019,137,1251,80,1280,76,"N",0,24,52,12,25,20,25,7,21,16,10,4,1,15,25,52,8,22,18,23,8,24,11,12,7,8,22,"Round of 64","Liberty","Mississippi St",12,"East",5,"East","Atlantic Sun Conference","Southeastern Conference"
2019,137,1314,88,1233,73,"N",0,35,75,7,22,11,15,20,32,16,12,3,0,16,22,55,15,41,14,15,2,24,11,12,6,1,14,"Round of 64","North Carolina","Iona",1,"South",16,"South","Atlantic Coast Conference","Metro Atlantic Athletic Conference"
2019,137,1326,62,1235,59,"N",0,23,58,5,20,11,14,12,26,12,11,7,2,12,23,53,6,22,7,10,6,25,9,12,9,2,15,"Round of 64","Ohio St","Iowa St",11,"South",6,"South","Big Ten Conference","Big 12 Conference"
2019,137,1328,95,1279,72,"N",0,34,59,6,13,21,26,6,25,15,4,10,2,13,29,62,11,31,3,4,8,22,16,11,1,2,24,"Round of 64","Oklahoma","Mississippi",9,"West",8,"West","Big 12 Conference","Southeastern Conference"
2019,137,1332,72,1458,54,"N",0,28,51,7,15,9,11,6,28,12,12,6,5,14,20,60,6,30,8,13,16,19,9,13,8,1,15,"Round of 64","Oregon","Wisconsin",12,"West",5,"West","Pacific-12 Conference","Big Ten Conference"
2019,137,1397,77,1159,70,"N",0,30,64,9,26,8,11,12,23,13,8,7,5,12,25,56,15,29,5,6,8,23,10,13,3,1,15,"Round of 64","Tennessee","Colgate",2,"West",15,"West","Southeastern Conference","Patriot League"
2019,137,1403,72,1297,57,"N",0,28,53,6,17,10,17,2,29,18,11,7,8,9,23,62,5,22,6,8,12,27,11,17,6,3,17,"Round of 64","Texas Tech","N Kentucky",3,"Midwest",14,"Midwest","Big 12 Conference","Horizon League"
2019,137,1414,70,1243,64,"N",0,22,50,9,23,17,19,8,25,10,14,9,1,13,22,59,8,27,12,15,13,21,10,13,5,1,18,"Round of 64","UC Irvine","Kansas St",13,"West",4,"West","Big West Conference","Big 12 Conference"
2019,137,1416,73,1433,58,"N",0,28,57,9,14,8,11,10,32,12,15,6,6,14,19,61,6,26,14,17,13,21,6,12,8,3,16,"Round of 64","UCF","VCU",9,"East",8,"East","American Athletic Conference","Atlantic 10 Conference"
2019,137,1438,71,1205,56,"N",0,28,54,7,23,8,13,12,23,12,15,10,3,9,22,50,9,23,3,4,5,16,10,16,5,2,16,"Round of 64","Virginia","Gardner Webb",1,"West",16,"West","Atlantic Coast Conference","Big South Conference"
2019,137,1439,66,1387,52,"N",0,20,48,4,10,22,27,5,24,10,11,9,0,14,19,52,4,23,10,16,11,25,6,18,6,4,23,"Round of 64","Virginia Tech","St Louis",4,"East",13,"East","Atlantic Coast Conference","Atlantic 10 Conference"
2019,137,1449,78,1429,61,"N",0,25,51,10,17,18,21,7,22,14,15,10,6,18,19,54,7,20,16,20,15,20,13,21,3,4,18,"Round of 64","Washington","Utah St",9,"South",8,"South","Pacific-12 Conference","Mountain West Conference"
2019,138,1120,89,1242,75,"N",0,32,61,13,30,12,15,6,21,17,7,9,3,21,27,59,6,19,15,18,13,25,13,16,4,1,17,"Round of 32","Auburn","Kansas",5,"South",4,"South","Southeastern Conference","Big 12 Conference"
